date,medicine,quantity_sold
2024-01-27,Metformine,41
2024-01-28,Metformine,28
2024-01-29,Metformine,43
2024-01-30,Metformine,52
2024-01-31,Metformine,50
2024-02-01,Metformine,40
2024-02-02,Metformine,48
2024-02-03,Metformine,39
2024-02-04,Metformine,30
2024-02-05,Metformine,48
2024-02-06,Metformine,49
2024-02-07,Metformine,50
2024-02-08,Metformine,46
2024-02-09,Metformine,47
2024-02-10,Metformine,38
2024-02-11,Metformine,28
2024-02-12,Metformine,45
2024-02-13,Metformine,41
2024-02-14,Metformine,46
2024-02-15,Metformine,46
2024-02-16,Metformine,49
2024-02-17,Metformine,38
2024-02-18,Metformine,29
2024-02-19,Metformine,42
2024-02-20,Metformine,42
2024-02-21,Metformine,46
2024-02-22,Metformine,48
2024-02-23,Metformine,56
2024-02-24,Metformine,41
2024-02-25,Metformine,25
2024-02-26,Metformine,45
2024-02-27,Metformine,49
2024-02-28,Metformine,48
2024-02-29,Metformine,47
2024-03-01,Metformine,46
2024-03-02,Metformine,39
2024-03-03,Metformine,29
2024-03-04,Metformine,48
2024-03-05,Metformine,45
2024-03-06,Metformine,47
2024-03-07,Metformine,36
2024-03-08,Metformine,48
2024-03-09,Metformine,38
2024-03-10,Metformine,26
2024-03-11,Metformine,46
2024-03-12,Metformine,48
2024-03-13,Metformine,40
2024-03-14,Metformine,46
2024-03-15,Metformine,47
2024-03-16,Metformine,41
2024-03-17,Metformine,26
2024-03-18,Metformine,46
2024-03-19,Metformine,47
2024-03-20,Metformine,49
2024-03-21,Metformine,46
2024-03-22,Metformine,49
2024-03-23,Metformine,35
2024-03-24,Metformine,25
2024-03-25,Metformine,44
2024-03-26,Metformine,48
2024-03-27,Metformine,46
2024-03-28,Metformine,48
2024-03-29,Metformine,49
2024-03-30,Metformine,36
2024-03-31,Metformine,28
2024-04-01,Metformine,47
2024-04-02,Metformine,49
2024-04-03,Metformine,55
2024-04-04,Metformine,44
2024-04-05,Metformine,50
2024-04-06,Metformine,41
2024-04-07,Metformine,28
2024-04-08,Metformine,44
2024-04-09,Metformine,42
2024-04-10,Metformine,46
2024-04-11,Metformine,42
2024-04-12,Metformine,44
2024-04-13,Metformine,37
2024-04-14,Metformine,26
2024-04-15,Metformine,48
2024-04-16,Metformine,50
2024-04-17,Metformine,45
2024-04-18,Metformine,45
2024-04-19,Metformine,43
2024-04-20,Metformine,38
2024-04-21,Metformine,29
2024-04-22,Metformine,49
2024-04-23,Metformine,46
2024-04-24,Metformine,52
2024-04-25,Metformine,41
2024-04-26,Metformine,46
2024-04-27,Metformine,42
2024-04-28,Metformine,32
2024-04-29,Metformine,48
2024-04-30,Metformine,48
2024-05-01,Metformine,28
2024-05-02,Metformine,39
2024-05-03,Metformine,51
2024-05-04,Metformine,38
2024-05-05,Metformine,26
2024-05-06,Metformine,46
2024-05-07,Metformine,49
2024-05-08,Metformine,52
2024-05-09,Metformine,47
2024-05-10,Metformine,55
2024-05-11,Metformine,40
2024-05-12,Metformine,28
2024-05-13,Metformine,50
2024-05-14,Metformine,45
2024-05-15,Metformine,59
2024-05-16,Metformine,48
2024-05-17,Metformine,52
2024-05-18,Metformine,41
2024-05-19,Metformine,33
2024-05-20,Metformine,49
2024-05-21,Metformine,43
2024-05-22,Metformine,54
2024-05-23,Metformine,45
2024-05-24,Metformine,51
2024-05-25,Metformine,36
2024-05-26,Metformine,30
2024-05-27,Metformine,44
2024-05-28,Metformine,49
2024-05-29,Metformine,47
2024-05-30,Metformine,53
2024-05-31,Metformine,58
2024-06-01,Metformine,40
2024-06-02,Metformine,29
2024-06-03,Metformine,45
2024-06-04,Metformine,53
2024-06-05,Metformine,47
2024-06-06,Metformine,45
2024-06-07,Metformine,55
2024-06-08,Metformine,38
2024-06-09,Metformine,29
2024-06-10,Metformine,41
2024-06-11,Metformine,51
2024-06-12,Metformine,56
2024-06-13,Metformine,49
2024-06-14,Metformine,56
2024-06-15,Metformine,37
2024-06-16,Metformine,29
2024-06-17,Metformine,43
2024-06-18,Metformine,48
2024-06-19,Metformine,52
2024-06-20,Metformine,47
2024-06-21,Metformine,46
2024-06-22,Metformine,36
2024-06-23,Metformine,26
2024-06-24,Metformine,48
2024-06-25,Metformine,56
2024-06-26,Metformine,54
2024-06-27,Metformine,40
2024-06-28,Metformine,56
2024-06-29,Metformine,43
2024-06-30,Metformine,25
2024-07-01,Metformine,46
2024-07-02,Metformine,53
2024-07-03,Metformine,51
2024-07-04,Metformine,42
2024-07-05,Metformine,53
2024-07-06,Metformine,34
2024-07-07,Metformine,28
2024-07-08,Metformine,51
2024-07-09,Metformine,49
2024-07-10,Metformine,47
2024-07-11,Metformine,50
2024-07-12,Metformine,55
2024-07-13,Metformine,44
2024-07-14,Metformine,31
2024-07-15,Metformine,51
2024-07-16,Metformine,52
2024-07-17,Metformine,50
2024-07-18,Metformine,47
2024-07-19,Metformine,50
2024-07-20,Metformine,36
2024-07-21,Metformine,27
2024-07-22,Metformine,46
2024-07-23,Metformine,50
2024-07-24,Metformine,54
2024-07-25,Metformine,47
2024-07-26,Metformine,55
2024-07-27,Metformine,43
2024-07-28,Metformine,28
2024-07-29,Metformine,49
2024-07-30,Metformine,34
2024-07-31,Metformine,54
2024-08-01,Metformine,49
2024-08-02,Metformine,47
2024-08-03,Metformine,41
2024-08-04,Metformine,33
2024-08-05,Metformine,46
2024-08-06,Metformine,51
2024-08-07,Metformine,51
2024-08-08,Metformine,43
2024-08-09,Metformine,53
2024-08-10,Metformine,36
2024-08-11,Metformine,28
2024-08-12,Metformine,51
2024-08-13,Metformine,51
2024-08-14,Metformine,34
2024-08-15,Metformine,49
2024-08-16,Metformine,51
2024-08-17,Metformine,40
2024-08-18,Metformine,31
2024-08-19,Metformine,44
2024-08-20,Metformine,35
2024-08-21,Metformine,34
2024-08-22,Metformine,41
2024-08-23,Metformine,48
2024-08-24,Metformine,45
2024-08-25,Metformine,30
2024-08-26,Metformine,42
2024-08-27,Metformine,44
2024-08-28,Metformine,49
2024-08-29,Metformine,53
2024-08-30,Metformine,51
2024-08-31,Metformine,44
2024-09-01,Metformine,30
2024-09-02,Metformine,49
2024-09-03,Metformine,44
2024-09-04,Metformine,53
2024-09-05,Metformine,46
2024-09-06,Metformine,55
2024-09-07,Metformine,38
2024-09-08,Metformine,30
2024-09-09,Metformine,48
2024-09-10,Metformine,49
2024-09-11,Metformine,51
2024-09-12,Metformine,46
2024-09-13,Metformine,49
2024-09-14,Metformine,45
2024-09-15,Metformine,32
2024-09-16,Metformine,45
2024-09-17,Metformine,52
2024-09-18,Metformine,47
2024-09-19,Metformine,43
2024-09-20,Metformine,56
2024-09-21,Metformine,35
2024-09-22,Metformine,31
2024-09-23,Metformine,46
2024-09-24,Metformine,49
2024-09-25,Metformine,51
2024-09-26,Metformine,49
2024-09-27,Metformine,49
2024-09-28,Metformine,43
2024-09-29,Metformine,30
2024-09-30,Metformine,43
2024-10-01,Metformine,49
2024-10-02,Metformine,55
2024-10-03,Metformine,53
2024-10-04,Metformine,55
2024-10-05,Metformine,37
2024-10-06,Metformine,30
2024-10-07,Metformine,50
2024-10-08,Metformine,52
2024-10-09,Metformine,53
2024-10-10,Metformine,49
2024-10-11,Metformine,52
2024-10-12,Metformine,39
2024-10-13,Metformine,25
2024-10-14,Metformine,49
2024-10-15,Metformine,50
2024-10-16,Metformine,52
2024-10-17,Metformine,43
2024-10-18,Metformine,55
2024-10-19,Metformine,47
2024-10-20,Metformine,30
2024-10-21,Metformine,47
2024-10-22,Metformine,51
2024-10-23,Metformine,57
2024-10-24,Metformine,44
2024-10-25,Metformine,53
2024-10-26,Metformine,38
2024-10-27,Metformine,28
2024-10-28,Metformine,47
2024-10-29,Metformine,55
2024-10-30,Metformine,57
2024-10-31,Metformine,49
2024-11-01,Metformine,51
2024-11-02,Metformine,48
2024-11-03,Metformine,29
2024-11-04,Metformine,46
2024-11-05,Metformine,43
2024-11-06,Metformine,39
2024-11-07,Metformine,51
2024-11-08,Metformine,62
2024-11-09,Metformine,37
2024-11-10,Metformine,33
2024-11-11,Metformine,48
2024-11-12,Metformine,53
2024-11-13,Metformine,44
2024-11-14,Metformine,53
2024-11-15,Metformine,55
2024-11-16,Metformine,41
2024-11-17,Metformine,31
2024-11-18,Metformine,32
2024-11-19,Metformine,48
2024-11-20,Metformine,48
2024-11-21,Metformine,41
2024-11-22,Metformine,56
2024-11-23,Metformine,45
2024-11-24,Metformine,28
2024-11-25,Metformine,49
2024-11-26,Metformine,49
2024-11-27,Metformine,51
2024-11-28,Metformine,46
2024-11-29,Metformine,49
2024-11-30,Metformine,44
2024-12-01,Metformine,29
2024-12-02,Metformine,55
2024-12-03,Metformine,50
2024-12-04,Metformine,47
2024-12-05,Metformine,52
2024-12-06,Metformine,55
2024-12-07,Metformine,43
2024-12-08,Metformine,32
2024-12-09,Metformine,46
2024-12-10,Metformine,50
2024-12-11,Metformine,50
2024-12-12,Metformine,43
2024-12-13,Metformine,52
2024-12-14,Metformine,45
2024-12-15,Metformine,30
2024-12-16,Metformine,43
2024-12-17,Metformine,44
2024-12-18,Metformine,57
2024-12-19,Metformine,48
2024-12-20,Metformine,50
2024-12-21,Metformine,40
2024-12-22,Metformine,26
2024-12-23,Metformine,53
2024-12-24,Metformine,49
2024-12-25,Metformine,56
2024-12-26,Metformine,48
2024-12-27,Metformine,58
2024-12-28,Metformine,42
2024-12-29,Metformine,32
2024-12-30,Metformine,51
2024-12-31,Metformine,53
2023-01-01,Omeprazole,11
2023-01-02,Omeprazole,27
2023-01-03,Omeprazole,19
2023-01-04,Omeprazole,27
2023-01-05,Omeprazole,26
2023-01-06,Omeprazole,28
2023-01-07,Omeprazole,20
2023-01-08,Omeprazole,15
2023-01-09,Omeprazole,26
2023-01-10,Omeprazole,28
2023-01-11,Omeprazole,21
2023-01-12,Omeprazole,31
2023-01-13,Omeprazole,27
2023-01-14,Omeprazole,21
2023-01-15,Omeprazole,17
2023-01-16,Omeprazole,29
2023-01-17,Omeprazole,26
2023-01-18,Omeprazole,31
2023-01-19,Omeprazole,30
2023-01-20,Omeprazole,35
2023-01-21,Omeprazole,29
2023-01-22,Omeprazole,14
2023-01-23,Omeprazole,26
2023-01-24,Omeprazole,28
2023-01-25,Omeprazole,27
2023-01-26,Omeprazole,24
2023-01-27,Omeprazole,22
2023-01-28,Omeprazole,23
2023-01-29,Omeprazole,14
2023-01-30,Omeprazole,27
2023-01-31,Omeprazole,24
2023-02-01,Omeprazole,23
2023-02-02,Omeprazole,27
2023-02-03,Omeprazole,30
2023-02-04,Omeprazole,25
2023-02-05,Omeprazole,22
2023-02-06,Omeprazole,28
2023-02-07,Omeprazole,30
2023-02-08,Omeprazole,23
2023-02-09,Omeprazole,21
2023-02-10,Omeprazole,36
2023-02-11,Omeprazole,19
2023-02-12,Omeprazole,14
2023-02-13,Omeprazole,26
2023-02-14,Omeprazole,27
2023-02-15,Omeprazole,24
2023-02-16,Omeprazole,25
2023-02-17,Omeprazole,35
2023-02-18,Omeprazole,20
2023-02-19,Omeprazole,13
2023-02-20,Omeprazole,31
2023-02-21,Omeprazole,30
2023-02-22,Omeprazole,25
2023-02-23,Omeprazole,20
2023-02-24,Omeprazole,26
2023-02-25,Omeprazole,23
2023-02-26,Omeprazole,20
2023-02-27,Omeprazole,22
2023-02-28,Omeprazole,28
2023-03-01,Omeprazole,31
2023-03-02,Omeprazole,16
2023-03-03,Omeprazole,34
2023-03-04,Omeprazole,19
2023-03-05,Omeprazole,17
2023-03-06,Omeprazole,28
2023-03-07,Omeprazole,33
2023-03-08,Omeprazole,30
2023-03-09,Omeprazole,17
2023-03-10,Omeprazole,26
2023-03-11,Omeprazole,23
2023-03-12,Omeprazole,16
2023-03-13,Omeprazole,29
2023-03-14,Omeprazole,32
2023-03-15,Omeprazole,31
2023-03-16,Omeprazole,26
2023-03-17,Omeprazole,21
2023-03-18,Omeprazole,21
2023-03-19,Omeprazole,18
2023-03-20,Omeprazole,22
2023-03-21,Omeprazole,31
2023-03-22,Omeprazole,32
2023-03-23,Omeprazole,27
2023-03-24,Omeprazole,15
2023-03-25,Omeprazole,18
2023-03-26,Omeprazole,22
2023-03-27,Omeprazole,24
2023-03-28,Omeprazole,19
2023-03-29,Omeprazole,34
2023-03-30,Omeprazole,27
2023-03-31,Omeprazole,35
2023-04-01,Omeprazole,24
2023-04-02,Omeprazole,18
2023-04-03,Omeprazole,28
2023-04-04,Omeprazole,31
2023-04-05,Omeprazole,38
2023-04-06,Omeprazole,31
2023-04-07,Omeprazole,22
2023-04-08,Omeprazole,25
2023-04-09,Omeprazole,20
2023-04-10,Omeprazole,32
2023-04-11,Omeprazole,26
2023-04-12,Omeprazole,33
2023-04-13,Omeprazole,31
2023-04-14,Omeprazole,42
2023-04-15,Omeprazole,20
2023-04-16,Omeprazole,15
2023-04-17,Omeprazole,26
2023-04-18,Omeprazole,26
2023-04-19,Omeprazole,24
2023-04-20,Omeprazole,15
2023-04-21,Omeprazole,27
2023-04-22,Omeprazole,24
2023-04-23,Omeprazole,15
2023-04-24,Omeprazole,35
2023-04-25,Omeprazole,28
2023-04-26,Omeprazole,34
2023-04-27,Omeprazole,28
2023-04-28,Omeprazole,33
2023-04-29,Omeprazole,24
2023-04-30,Omeprazole,20
2023-05-01,Omeprazole,19
2023-05-02,Omeprazole,31
2023-05-03,Omeprazole,30
2023-05-04,Omeprazole,26
2023-05-05,Omeprazole,32
2023-05-06,Omeprazole,31
2023-05-07,Omeprazole,16
2023-05-08,Omeprazole,29
2023-05-09,Omeprazole,34
2023-05-10,Omeprazole,34
2023-05-11,Omeprazole,27
2023-05-12,Omeprazole,18
2023-05-13,Omeprazole,25
2023-05-14,Omeprazole,11
2023-05-15,Omeprazole,33
2023-05-16,Omeprazole,29
2023-05-17,Omeprazole,33
2023-05-18,Omeprazole,23
2023-05-19,Omeprazole,22
2023-05-20,Omeprazole,24
2023-05-21,Omeprazole,17
2023-05-22,Omeprazole,25
2023-05-23,Omeprazole,29
2023-05-24,Omeprazole,41
2023-05-25,Omeprazole,31
2023-05-26,Omeprazole,35
2023-05-27,Omeprazole,26
2023-05-28,Omeprazole,21
2023-05-29,Omeprazole,26
2023-05-30,Omeprazole,19
2023-05-31,Omeprazole,28
2023-06-01,Omeprazole,34
2023-06-02,Omeprazole,28
2023-06-03,Omeprazole,25
2023-06-04,Omeprazole,16
2023-06-05,Omeprazole,37
2023-06-06,Omeprazole,35
2023-06-07,Omeprazole,35
2023-06-08,Omeprazole,33
2023-06-09,Omeprazole,33
2023-06-10,Omeprazole,27
2023-06-11,Omeprazole,15
2023-06-12,Omeprazole,20
2023-06-13,Omeprazole,32
2023-06-14,Omeprazole,33
2023-06-15,Omeprazole,36
2023-06-16,Omeprazole,41
2023-06-17,Omeprazole,32
2023-06-18,Omeprazole,16
2023-06-19,Omeprazole,28
2023-06-20,Omeprazole,34
2023-06-21,Omeprazole,44
2023-06-22,Omeprazole,37
2023-06-23,Omeprazole,39
2023-06-24,Omeprazole,24
2023-06-25,Omeprazole,16
2023-06-26,Omeprazole,34
2023-06-27,Omeprazole,26
2023-06-28,Omeprazole,30
2023-06-29,Omeprazole,30
2023-06-30,Omeprazole,41
2023-07-01,Omeprazole,24
2023-07-02,Omeprazole,11
2023-07-03,Omeprazole,33
2023-07-04,Omeprazole,28
2023-07-05,Omeprazole,32
2023-07-06,Omeprazole,30
2023-07-07,Omeprazole,32
2023-07-08,Omeprazole,29
2023-07-09,Omeprazole,14
2023-07-10,Omeprazole,28
2023-07-11,Omeprazole,35
2023-07-12,Omeprazole,29
2023-07-13,Omeprazole,22
2023-07-14,Omeprazole,37
2023-07-15,Omeprazole,31
2023-07-16,Omeprazole,19
2023-07-17,Omeprazole,21
2023-07-18,Omeprazole,35
2023-07-19,Omeprazole,23
2023-07-20,Omeprazole,32
2023-07-21,Omeprazole,28
2023-07-22,Omeprazole,21
2023-07-23,Omeprazole,17
2023-07-24,Omeprazole,29
2023-07-25,Omeprazole,28
2023-07-26,Omeprazole,35
2023-07-27,Omeprazole,28
2023-07-28,Omeprazole,38
2023-07-29,Omeprazole,27
2023-07-30,Omeprazole,12
2023-07-31,Omeprazole,26
2023-08-01,Omeprazole,23
2023-08-02,Omeprazole,33
2023-08-03,Omeprazole,29
2023-08-04,Omeprazole,21
2023-08-05,Omeprazole,24
2023-08-06,Omeprazole,16
2023-08-07,Omeprazole,38
2023-08-08,Omeprazole,23
2023-08-09,Omeprazole,25
2023-08-10,Omeprazole,36
2023-08-11,Omeprazole,41
2023-08-12,Omeprazole,23
2023-08-13,Omeprazole,17
2023-08-14,Omeprazole,23
2023-08-15,Omeprazole,20
2023-08-16,Omeprazole,22
2023-08-17,Omeprazole,29
2023-08-18,Omeprazole,42
2023-08-19,Omeprazole,24
2023-08-20,Omeprazole,13
2023-08-21,Omeprazole,25
2023-08-22,Omeprazole,43
2023-08-23,Omeprazole,29
2023-08-24,Omeprazole,30
2023-08-25,Omeprazole,43
2023-08-26,Omeprazole,20
2023-08-27,Omeprazole,22
2023-08-28,Omeprazole,26
2023-08-29,Omeprazole,33
2023-08-30,Omeprazole,31
2023-08-31,Omeprazole,26
2023-09-01,Omeprazole,26
2023-09-02,Omeprazole,25
2023-09-03,Omeprazole,20
2023-09-04,Omeprazole,27
2023-09-05,Omeprazole,29
2023-09-06,Omeprazole,32
2023-09-07,Omeprazole,23
2023-09-08,Omeprazole,34
2023-09-09,Omeprazole,27
2023-09-10,Omeprazole,24
2023-09-11,Omeprazole,26
2023-09-12,Omeprazole,27
2023-09-13,Omeprazole,33
2023-09-14,Omeprazole,32
2023-09-15,Omeprazole,28
2023-09-16,Omeprazole,22
2023-09-17,Omeprazole,19
2023-09-18,Omeprazole,24
2023-09-19,Omeprazole,27
2023-09-20,Omeprazole,30
2023-09-21,Omeprazole,32
2023-09-22,Omeprazole,28
2023-09-23,Omeprazole,17
2023-09-24,Omeprazole,12
2023-09-25,Omeprazole,22
2023-09-26,Omeprazole,23
2023-09-27,Omeprazole,29
2023-09-28,Omeprazole,23
2023-09-29,Omeprazole,27
2023-09-30,Omeprazole,21
2023-10-01,Omeprazole,16
2023-10-02,Omeprazole,34
2023-10-03,Omeprazole,32
2023-10-04,Omeprazole,29
2023-10-05,Omeprazole,26
2023-10-06,Omeprazole,29
2023-10-07,Omeprazole,25
2023-10-08,Omeprazole,19
2023-10-09,Omeprazole,24
2023-10-10,Omeprazole,30
2023-10-11,Omeprazole,20
2023-10-12,Omeprazole,29
2023-10-13,Omeprazole,34
2023-10-14,Omeprazole,23
2023-10-15,Omeprazole,22
2023-10-16,Omeprazole,24
2023-10-17,Omeprazole,30
2023-10-18,Omeprazole,29
2023-10-19,Omeprazole,28
2023-10-20,Omeprazole,30
2023-10-21,Omeprazole,24
2023-10-22,Omeprazole,20
2023-10-23,Omeprazole,34
2023-10-24,Omeprazole,29
2023-10-25,Omeprazole,33
2023-10-26,Omeprazole,25
2023-10-27,Omeprazole,35
2023-10-28,Omeprazole,21
2023-10-29,Omeprazole,20
2023-10-30,Omeprazole,38
2023-10-31,Omeprazole,29
2023-11-01,Omeprazole,19
2023-11-02,Omeprazole,26
2023-11-03,Omeprazole,37
2023-11-04,Omeprazole,26
2023-11-05,Omeprazole,18
2023-11-06,Omeprazole,23
2023-11-07,Omeprazole,32
2023-11-08,Omeprazole,35
2023-11-09,Omeprazole,32
2023-11-10,Omeprazole,38
2023-11-11,Omeprazole,26
2023-11-12,Omeprazole,20
2023-11-13,Omeprazole,27
2023-11-14,Omeprazole,27
2023-11-15,Omeprazole,38
2023-11-16,Omeprazole,29
2023-11-17,Omeprazole,35
2023-11-18,Omeprazole,17
2023-11-19,Omeprazole,16
2023-11-20,Omeprazole,28
2023-11-21,Omeprazole,36
2023-11-22,Omeprazole,32
2023-11-23,Omeprazole,21
2023-11-24,Omeprazole,30
2023-11-25,Omeprazole,31
2023-11-26,Omeprazole,17
2023-11-27,Omeprazole,20
2023-11-28,Omeprazole,39
2023-11-29,Omeprazole,33
2023-11-30,Omeprazole,28
2023-12-01,Omeprazole,29
2023-12-02,Omeprazole,29
2023-12-03,Omeprazole,16
2023-12-04,Omeprazole,34
2023-12-05,Omeprazole,32
2023-12-06,Omeprazole,31
2023-12-07,Omeprazole,29
2023-12-08,Omeprazole,30
2023-12-09,Omeprazole,28
2023-12-10,Omeprazole,15
2023-12-11,Omeprazole,21
2023-12-12,Omeprazole,33
2023-12-13,Omeprazole,33
2023-12-14,Omeprazole,31
2023-12-15,Omeprazole,33
2023-12-16,Omeprazole,23
2023-12-17,Omeprazole,20
2023-12-18,Omeprazole,28
2023-12-19,Omeprazole,27
2023-12-20,Omeprazole,28
2023-12-21,Omeprazole,38
2023-12-22,Omeprazole,23
2023-12-23,Omeprazole,26
2023-12-24,Omeprazole,13
2023-12-25,Omeprazole,28
2023-12-26,Omeprazole,28
2023-12-27,Omeprazole,20
2023-12-28,Omeprazole,30
2023-12-29,Omeprazole,29
2023-12-30,Omeprazole,16
2023-12-31,Omeprazole,20
2024-01-01,Omeprazole,25
2024-01-02,Omeprazole,37
2024-01-03,Omeprazole,32
2024-01-04,Omeprazole,29
2024-01-05,Omeprazole,38
2024-01-06,Omeprazole,31
2024-01-07,Omeprazole,21
2024-01-08,Omeprazole,24
2024-01-09,Omeprazole,31
2024-01-10,Omeprazole,32
2024-01-11,Omeprazole,14
2024-01-12,Omeprazole,34
2024-01-13,Omeprazole,33
2024-01-14,Omeprazole,20
2024-01-15,Omeprazole,35
2024-01-16,Omeprazole,31
2024-01-17,Omeprazole,30
2024-01-18,Omeprazole,30
2024-01-19,Omeprazole,27
2024-01-20,Omeprazole,21
2024-01-21,Omeprazole,21
2024-01-22,Omeprazole,35
2024-01-23,Omeprazole,25
2024-01-24,Omeprazole,35
2024-01-25,Omeprazole,28
2024-01-26,Omeprazole,33
2024-01-27,Omeprazole,26
2024-01-28,Omeprazole,21
2024-01-29,Omeprazole,29
2024-01-30,Omeprazole,37
2024-01-31,Omeprazole,32
2024-02-01,Omeprazole,32
2024-02-02,Omeprazole,27
2024-02-03,Omeprazole,33
2024-02-04,Omeprazole,19
2024-02-05,Omeprazole,32
2024-02-06,Omeprazole,22
2024-02-07,Omeprazole,26
2024-02-08,Omeprazole,34
2024-02-09,Omeprazole,33
2024-02-10,Omeprazole,17
2024-02-11,Omeprazole,21
2024-02-12,Omeprazole,26
2024-02-13,Omeprazole,37
2024-02-14,Omeprazole,30
2024-02-15,Omeprazole,30
2024-02-16,Omeprazole,38
2024-02-17,Omeprazole,21
2024-02-18,Omeprazole,15
2024-02-19,Omeprazole,28
2024-02-20,Omeprazole,34
2024-02-21,Omeprazole,24
2024-02-22,Omeprazole,21
2024-02-23,Omeprazole,36
2024-02-24,Omeprazole,22
2024-02-25,Omeprazole,17
2024-02-26,Omeprazole,20
2024-02-27,Omeprazole,27
2024-02-28,Omeprazole,30
2024-02-29,Omeprazole,33
2024-03-01,Omeprazole,28
2024-03-02,Omeprazole,31
2024-03-03,Omeprazole,16
2024-03-04,Omeprazole,26
2024-03-05,Omeprazole,38
2024-03-06,Omeprazole,31
2024-03-07,Omeprazole,26
2024-03-08,Omeprazole,31
2024-03-09,Omeprazole,30
2024-03-10,Omeprazole,22
2024-03-11,Omeprazole,25
2024-03-12,Omeprazole,30
2024-03-13,Omeprazole,31
2024-03-14,Omeprazole,24
2024-03-15,Omeprazole,31
2024-03-16,Omeprazole,25
2024-03-17,Omeprazole,21
2024-03-18,Omeprazole,35
2024-03-19,Omeprazole,29
2024-03-20,Omeprazole,29
2024-03-21,Omeprazole,32
2024-03-22,Omeprazole,29
2024-03-23,Omeprazole,27
2024-03-24,Omeprazole,18
2024-03-25,Omeprazole,25
2024-03-26,Omeprazole,26
2024-03-27,Omeprazole,38
2024-03-28,Omeprazole,28
2024-03-29,Omeprazole,40
2024-03-30,Omeprazole,23
2024-03-31,Omeprazole,19
2024-04-01,Omeprazole,40
2024-04-02,Omeprazole,25
2024-04-03,Omeprazole,21
2024-04-04,Omeprazole,35
2024-04-05,Omeprazole,28
2024-04-06,Omeprazole,25
2024-04-07,Omeprazole,16
2024-04-08,Omeprazole,30
2024-04-09,Omeprazole,26
2024-04-10,Omeprazole,30
2024-04-11,Omeprazole,31
2024-04-12,Omeprazole,27
2024-04-13,Omeprazole,22
2024-04-14,Omeprazole,17
2024-04-15,Omeprazole,23
2024-04-16,Omeprazole,29
2024-04-17,Omeprazole,31
2024-04-18,Omeprazole,27
2024-04-19,Omeprazole,31
2024-04-20,Omeprazole,25
2024-04-21,Omeprazole,16
2024-04-22,Omeprazole,32
2024-04-23,Omeprazole,38
2024-04-24,Omeprazole,28
2024-04-25,Omeprazole,32
2024-04-26,Omeprazole,31
2024-04-27,Omeprazole,27
2024-04-28,Omeprazole,23
2024-04-29,Omeprazole,32
2024-04-30,Omeprazole,22
2024-05-01,Omeprazole,23
2024-05-02,Omeprazole,35
2024-05-03,Omeprazole,31
2024-05-04,Omeprazole,29
2024-05-05,Omeprazole,16
2024-05-06,Omeprazole,22
2024-05-07,Omeprazole,31
2024-05-08,Omeprazole,22
2024-05-09,Omeprazole,28
2024-05-10,Omeprazole,39
2024-05-11,Omeprazole,17
2024-05-12,Omeprazole,14
2024-05-13,Omeprazole,25
2024-05-14,Omeprazole,30
2024-05-15,Omeprazole,29
2024-05-16,Omeprazole,36
2024-05-17,Omeprazole,37
2024-05-18,Omeprazole,27
2024-05-19,Omeprazole,19
2024-05-20,Omeprazole,31
2024-05-21,Omeprazole,27
2024-05-22,Omeprazole,35
2024-05-23,Omeprazole,24
2024-05-24,Omeprazole,37
2024-05-25,Omeprazole,30
2024-05-26,Omeprazole,19
2024-05-27,Omeprazole,29
2024-05-28,Omeprazole,33
2024-05-29,Omeprazole,17
2024-05-30,Omeprazole,31
2024-05-31,Omeprazole,32
2024-06-01,Omeprazole,28
2024-06-02,Omeprazole,22
2024-06-03,Omeprazole,32
2024-06-04,Omeprazole,28
2024-06-05,Omeprazole,33
2024-06-06,Omeprazole,33
2024-06-07,Omeprazole,36
2024-06-08,Omeprazole,29
2024-06-09,Omeprazole,23
2024-06-10,Omeprazole,27
2024-06-11,Omeprazole,35
2024-06-12,Omeprazole,41
2024-06-13,Omeprazole,24
2024-06-14,Omeprazole,37
2024-06-15,Omeprazole,25
2024-06-16,Omeprazole,19
2024-06-17,Omeprazole,28
2024-06-18,Omeprazole,33
2024-06-19,Omeprazole,44
2024-06-20,Omeprazole,26
2024-06-21,Omeprazole,29
2024-06-22,Omeprazole,22
2024-06-23,Omeprazole,26
2024-06-24,Omeprazole,30
2024-06-25,Omeprazole,34
2024-06-26,Omeprazole,32
2024-06-27,Omeprazole,28
2024-06-28,Omeprazole,34
2024-06-29,Omeprazole,39
2024-06-30,Omeprazole,25
2024-07-01,Omeprazole,28
2024-07-02,Omeprazole,38
2024-07-03,Omeprazole,30
2024-07-04,Omeprazole,23
2024-07-05,Omeprazole,42
2024-07-06,Omeprazole,33
2024-07-07,Omeprazole,24
2024-07-08,Omeprazole,30
2024-07-09,Omeprazole,33
2024-07-10,Omeprazole,38
2024-07-11,Omeprazole,35
2024-07-12,Omeprazole,34
2024-07-13,Omeprazole,21
2024-07-14,Omeprazole,21
2024-07-15,Omeprazole,38
2024-07-16,Omeprazole,28
2024-07-17,Omeprazole,38
2024-07-18,Omeprazole,35
2024-07-19,Omeprazole,40
2024-07-20,Omeprazole,32
2024-07-21,Omeprazole,18
2024-07-22,Omeprazole,24
2024-07-23,Omeprazole,31
2024-07-24,Omeprazole,39
2024-07-25,Omeprazole,30
2024-07-26,Omeprazole,32
2024-07-27,Omeprazole,20
2024-07-28,Omeprazole,26
2024-07-29,Omeprazole,37
